ID,가격
TEST_08142,46.688763
TEST_08143,20.946125
TEST_08144,18.260511
TEST_08145,26.284782
TEST_08146,101.75709
TEST_08147,142.29117
TEST_08148,89.5901
TEST_08149,29.142849
TEST_08150,49.023136
TEST_08151,14.588856
TEST_08152,66.16851
TEST_08153,16.890358
TEST_08154,46.197163
TEST_08155,58.463455
TEST_08156,17.298517
TEST_08157,38.15692
TEST_08158,21.966928
TEST_08159,14.444063
TEST_08160,116.054276
TEST_08161,101.2953
TEST_08162,19.669458
TEST_08163,28.061773
TEST_08164,39.426765
TEST_08165,113.23192
TEST_08166,26.461384
TEST_08167,14.916185
TEST_08168,11.581381
TEST_08169,27.9935
TEST_08170,19.217617
TEST_08171,35.316048
TEST_08172,27.153828
TEST_08173,60.490715
TEST_08174,123.96263
TEST_08175,108.59396
TEST_08176,36.76577
TEST_08177,48.87603
TEST_08178,58.81768
TEST_08179,134.92056
TEST_08180,68.46251
TEST_08181,98.74481
TEST_08182,24.215063
TEST_08183,29.614822
TEST_08184,98.81673
TEST_08185,29.504173
TEST_08186,94.533295
TEST_08187,93.60999
TEST_08188,21.091778
TEST_08189,109.753876
TEST_08190,97.79561
TEST_08191,15.246172
TEST_08192,12.247565
TEST_08193,15.514236
TEST_08194,133.95982
TEST_08195,16.627434
TEST_08196,122.91466
TEST_08197,52.78151
TEST_08198,12.804852
TEST_08199,5.208432
TEST_08200,83.86951
TEST_08201,13.773788
TEST_08202,4.001229
TEST_08203,85.772514
TEST_08204,121.405365
TEST_08205,28.003689
TEST_08206,28.711887
TEST_08207,50.680717
TEST_08208,41.02517
TEST_08209,15.98652
TEST_08210,13.397874
TEST_08211,5.4567027
TEST_08212,50.810238
TEST_08213,103.737335
TEST_08214,25.056631
TEST_08215,40.818512
TEST_08216,47.7178
TEST_08217,27.844995
TEST_08218,25.064663
TEST_08219,131.00246
TEST_08220,27.090382
TEST_08221,47.61907
TEST_08222,20.38282
TEST_08223,92.951614
TEST_08224,74.82129
TEST_08225,54.627853
TEST_08226,16.392597
TEST_08227,34.249413
TEST_08228,24.355133
TEST_08229,84.772316
TEST_08230,24.736385
TEST_08231,29.89672
TEST_08232,14.125668
TEST_08233,72.223175
TEST_08234,38.04838
TEST_08235,11.086371
TEST_08236,84.065834
TEST_08237,22.303143
TEST_08238,60.398167
TEST_08239,73.14762
TEST_08240,72.16044
TEST_08241,9.531147
TEST_08242,12.825279
TEST_08243,89.06926
TEST_08244,38.051796
TEST_08245,38.904766
TEST_08246,80.62905
TEST_08247,15.9461155
TEST_08248,32.07486
TEST_08249,137.87497
TEST_08250,46.402554
TEST_08251,57.196037
TEST_08252,17.743277
TEST_08253,24.058456
TEST_08254,100.30658
TEST_08255,44.948677
TEST_08256,22.567326
TEST_08257,92.788414
TEST_08258,36.21088
TEST_08259,83.41415
TEST_08260,95.91761
TEST_08261,24.516424
TEST_08262,29.004383
TEST_08263,110.85115
TEST_08264,38.64741
TEST_08265,24.014874
TEST_08266,24.280664
TEST_08267,13.613208
TEST_08268,20.71218
TEST_08269,26.742916
TEST_08270,10.48813
TEST_08271,106.31341
TEST_08272,37.33495
TEST_08273,15.961357
TEST_08274,124.60426
TEST_08275,56.902706
TEST_08276,18.551722
TEST_08277,51.05194
TEST_08278,50.344177
TEST_08279,60.76799
TEST_08280,66.98688
TEST_08281,33.948883
TEST_08282,42.381435
TEST_08283,29.629103
TEST_08284,27.711391
TEST_08285,50.78024
TEST_08286,56.48468
TEST_08287,38.0627
TEST_08288,36.691856
TEST_08289,70.08067
TEST_08290,34.49389
TEST_08291,15.16213
TEST_08292,53.12195
TEST_08293,25.546225
TEST_08294,33.30596
TEST_08295,26.454403
TEST_08296,42.938263
TEST_08297,19.818478
TEST_08298,29.967628
TEST_08299,32.537792
TEST_08300,41.41269
TEST_08301,29.290592
TEST_08302,28.711693
TEST_08303,41.242615
TEST_08304,39.573875
TEST_08305,40.208893
TEST_08306,106.46063
TEST_08307,46.451336
TEST_08308,35.160355
TEST_08309,119.76378
TEST_08310,48.004276
TEST_08311,20.429743
TEST_08312,48.811188
TEST_08313,17.388645
TEST_08314,4.8236804
TEST_08315,24.005016
TEST_08316,20.218937
TEST_08317,38.05275
TEST_08318,37.735916
TEST_08319,74.08483
TEST_08320,59.522144
TEST_08321,58.150745
TEST_08322,24.437359
TEST_08323,73.598404
TEST_08324,12.884856
TEST_08325,67.58633
TEST_08326,93.51596
TEST_08327,20.635006
TEST_08328,19.755333
TEST_08329,31.963757
TEST_08330,22.10951
TEST_08331,24.394878
TEST_08332,119.07489
TEST_08333,9.386502
TEST_08334,42.67247
TEST_08335,25.940483
TEST_08336,38.644882
TEST_08337,95.08411
TEST_08338,105.21828
TEST_08339,32.93078
TEST_08340,19.341524
TEST_08341,17.890121
TEST_08342,95.68303
TEST_08343,13.618591
TEST_08344,36.705486
TEST_08345,74.90976
TEST_08346,78.1975
TEST_08347,44.38759
TEST_08348,16.28264
TEST_08349,81.499405
TEST_08350,15.222937
TEST_08351,11.87591
TEST_08352,101.85176
TEST_08353,39.170918
TEST_08354,88.88332
TEST_08355,93.84002
TEST_08356,27.636116
TEST_08357,37.23858
TEST_08358,107.2589
TEST_08359,68.60985
TEST_08360,47.714348
TEST_08361,106.62359
TEST_08362,52.55014
TEST_08363,78.54879
TEST_08364,42.20321
TEST_08365,79.27862
TEST_08366,106.56392
TEST_08367,104.108215
TEST_08368,24.417759
TEST_08369,46.91552
TEST_08370,27.21592
TEST_08371,12.899504
TEST_08372,57.842606
TEST_08373,108.404106
TEST_08374,31.210806
TEST_08375,103.20364
TEST_08376,38.73241
TEST_08377,55.407196
TEST_08378,58.291306
TEST_08379,31.979916
TEST_08380,7.688924
TEST_08381,26.198048
TEST_08382,36.681747
TEST_08383,51.428215
TEST_08384,26.99624
TEST_08385,15.599289
TEST_08386,120.17267
TEST_08387,22.072456
TEST_08388,106.49228
TEST_08389,39.5376
TEST_08390,110.445984
TEST_08391,62.511745
TEST_08392,50.078945
TEST_08393,20.465174
TEST_08394,22.582598
TEST_08395,24.303024
TEST_08396,126.07887
TEST_08397,33.343845
TEST_08398,14.492659
TEST_08399,84.18583
TEST_08400,51.26694
TEST_08401,22.821558
TEST_08402,27.758614
TEST_08403,36.288002
TEST_08404,12.680915
TEST_08405,58.07106
TEST_08406,14.202172
TEST_08407,85.18413
TEST_08408,9.103451
TEST_08409,47.601845
TEST_08410,65.09315
TEST_08411,66.82037
TEST_08412,26.006748
TEST_08413,91.25401
TEST_08414,24.758564
TEST_08415,10.042034
TEST_08416,49.53617
TEST_08417,120.321754
TEST_08418,78.99534
TEST_08419,128.55533
TEST_08420,65.46194
TEST_08421,39.3211
TEST_08422,32.582092
TEST_08423,16.19647
TEST_08424,17.377728
TEST_08425,53.205223
TEST_08426,50.29209
TEST_08427,34.835438
TEST_08428,95.1339
TEST_08429,24.620575
TEST_08430,54.02015
TEST_08431,145.23376
TEST_08432,70.84901
TEST_08433,32.869102
TEST_08434,25.004642
TEST_08435,104.67876
TEST_08436,64.934784
TEST_08437,31.273344
TEST_08438,33.679054
TEST_08439,100.83612
TEST_08440,36.587803
TEST_08441,10.949186
TEST_08442,19.78967
TEST_08443,136.27261
TEST_08444,110.19829
TEST_08445,76.22839
TEST_08446,31.378704
TEST_08447,73.20291
TEST_08448,22.057335
TEST_08449,125.85861
TEST_08450,54.881958
TEST_08451,28.346443
TEST_08452,17.570683
TEST_08453,21.939379
TEST_08454,22.51947
TEST_08455,19.39925
TEST_08456,33.520737
TEST_08457,54.436275
TEST_08458,12.533219
TEST_08459,107.245766
TEST_08460,59.4114
TEST_08461,10.669672
TEST_08462,37.694653
TEST_08463,23.195385
TEST_08464,40.090626
TEST_08465,113.221924
TEST_08466,66.103424
TEST_08467,14.357851
TEST_08468,29.515987
TEST_08469,20.805733
TEST_08470,25.505535
TEST_08471,60.832657
TEST_08472,133.50562
TEST_08473,30.221046
TEST_08474,40.838646
TEST_08475,50.018852
TEST_08476,10.726725
TEST_08477,114.75127
TEST_08478,48.497414
TEST_08479,103.063644
TEST_08480,114.99153
TEST_08481,36.06892
TEST_08482,29.022814
TEST_08483,22.911287
TEST_08484,56.514656
TEST_08485,16.727936
TEST_08486,7.038737
TEST_08487,52.17096
TEST_08488,25.539677
TEST_08489,50.72367
TEST_08490,18.693766
TEST_08491,37.417744
TEST_08492,23.395123
TEST_08493,41.754387
TEST_08494,52.633587
TEST_08495,71.52539
TEST_08496,33.267895
TEST_08497,24.910923
TEST_08498,59.978706
TEST_08499,17.019215
TEST_08500,98.727066
TEST_08501,96.51911
TEST_08502,114.091095
TEST_08503,23.745083
TEST_08504,6.703952
TEST_08505,106.128044
TEST_08506,78.57822
TEST_08507,10.168544
TEST_08508,20.093323
TEST_08509,17.155325
TEST_08510,71.97141
TEST_08511,89.117355
TEST_08512,10.867156
TEST_08513,84.13493
TEST_08514,24.06057
TEST_08515,36.628136
TEST_08516,15.544493
TEST_08517,113.34593
TEST_08518,48.700245
TEST_08519,45.32879
TEST_08520,85.107086
TEST_08521,44.023956
TEST_08522,29.073997
TEST_08523,20.00788
TEST_08524,34.975113
TEST_08525,13.68292
TEST_08526,40.5765
TEST_08527,78.0571
TEST_08528,94.81484
TEST_08529,129.58545
TEST_08530,14.087986
TEST_08531,52.5961
TEST_08532,97.48148
TEST_08533,77.27687
TEST_08534,46.70906
TEST_08535,42.96854
TEST_08536,63.08683
TEST_08537,35.33471
TEST_08538,15.095748
TEST_08539,61.306995
TEST_08540,23.372059
TEST_08541,40.175903
TEST_08542,47.911293
TEST_08543,35.975296
TEST_08544,39.03759
TEST_08545,47.43548
TEST_08546,89.7811
TEST_08547,28.439476
TEST_08548,27.579529
TEST_08549,19.455427
TEST_08550,23.114037
TEST_08551,106.04149
TEST_08552,35.188225
TEST_08553,56.79136
TEST_08554,23.31017
TEST_08555,27.00627
TEST_08556,82.455925
TEST_08557,106.6366
TEST_08558,65.57617
TEST_08559,55.051147
TEST_08560,129.13995
TEST_08561,62.09848
TEST_08562,52.823708
TEST_08563,25.456453
TEST_08564,39.227856
TEST_08565,30.719692
TEST_08566,98.24094
TEST_08567,48.411224
TEST_08568,53.10841
TEST_08569,49.698456
TEST_08570,25.952465
TEST_08571,32.60958
TEST_08572,54.365253
TEST_08573,73.92204
TEST_08574,23.608797
TEST_08575,41.0421
TEST_08576,90.44354
TEST_08577,25.788704
TEST_08578,103.3736
TEST_08579,67.83491
TEST_08580,29.426563
TEST_08581,33.449223
TEST_08582,73.97766
TEST_08583,124.97456
TEST_08584,102.32573
TEST_08585,30.333855
TEST_08586,24.845402
TEST_08587,6.624698
TEST_08588,108.53802
TEST_08589,65.33792
TEST_08590,83.23082
TEST_08591,77.31816
TEST_08592,14.110671
TEST_08593,8.389213
TEST_08594,6.711097
TEST_08595,18.820381
TEST_08596,10.564943
TEST_08597,67.6824
TEST_08598,122.18132
TEST_08599,103.800285
TEST_08600,21.462784
TEST_08601,147.18835
TEST_08602,109.69871
TEST_08603,15.937168
TEST_08604,54.60447
TEST_08605,13.645193
TEST_08606,13.882308
TEST_08607,37.93905
TEST_08608,4.8427334
TEST_08609,32.473564
TEST_08610,108.850555
TEST_08611,41.54274
TEST_08612,82.46762
TEST_08613,9.9234085
TEST_08614,101.72427
TEST_08615,121.56897
TEST_08616,17.693184
TEST_08617,103.436714
TEST_08618,55.184006
TEST_08619,15.128391
TEST_08620,91.142365
TEST_08621,18.248514
TEST_08622,25.58501
TEST_08623,9.728746
TEST_08624,24.81446
TEST_08625,53.42466
TEST_08626,59.791534
TEST_08627,42.99766
TEST_08628,127.4568
TEST_08629,32.41879
TEST_08630,20.400291
TEST_08631,114.65581
TEST_08632,12.289352
TEST_08633,47.523067
TEST_08634,31.074562
TEST_08635,46.192207
TEST_08636,117.55435
TEST_08637,37.723328
TEST_08638,84.332886
TEST_08639,40.104797
TEST_08640,24.118507
TEST_08641,35.388256
TEST_08642,23.610298
TEST_08643,123.37159
TEST_08644,14.189371
TEST_08645,27.730553
TEST_08646,61.252125
TEST_08647,40.39917
TEST_08648,35.13484
TEST_08649,54.899487
TEST_08650,8.69898
TEST_08651,47.99666
TEST_08652,98.7646
TEST_08653,84.268524
TEST_08654,38.682766
TEST_08655,20.524996
TEST_08656,24.283945
TEST_08657,126.551254
TEST_08658,30.550814
TEST_08659,42.927906
TEST_08660,24.403912
TEST_08661,28.183535
TEST_08662,89.06309
TEST_08663,41.450565
TEST_08664,16.997696
TEST_08665,144.1586
TEST_08666,72.150826
TEST_08667,51.892174
TEST_08668,103.4789
TEST_08669,23.399992
TEST_08670,78.25709
TEST_08671,8.01486
TEST_08672,91.289665
TEST_08673,65.3885
TEST_08674,116.81218
TEST_08675,26.676577
TEST_08676,43.385307
TEST_08677,23.23193
TEST_08678,45.637688
TEST_08679,83.53084
TEST_08680,15.363819
TEST_08681,28.934689
TEST_08682,25.552954
TEST_08683,71.067276
TEST_08684,75.66529
TEST_08685,13.045427
TEST_08686,30.70662
TEST_08687,62.568115
TEST_08688,116.52493
TEST_08689,113.34601
TEST_08690,40.287083
TEST_08691,74.929825
TEST_08692,85.38398
TEST_08693,126.16826
TEST_08694,44.01744
TEST_08695,72.5884
TEST_08696,47.56058
TEST_08697,36.041176
TEST_08698,24.027122
TEST_08699,46.50615
TEST_08700,92.83171
TEST_08701,59.644592
TEST_08702,27.950306
TEST_08703,76.02758
TEST_08704,15.203239
TEST_08705,105.146515
TEST_08706,55.646927
TEST_08707,57.741524
TEST_08708,92.39056
TEST_08709,36.445377
TEST_08710,83.162384
TEST_08711,119.70755
TEST_08712,38.641205
TEST_08713,142.51917
TEST_08714,67.87086
TEST_08715,45.8306
TEST_08716,32.96575
TEST_08717,17.652246
TEST_08718,80.01393
TEST_08719,56.20937
TEST_08720,37.35904
TEST_08721,66.42302
TEST_08722,15.035059
TEST_08723,15.807242
TEST_08724,33.391693
TEST_08725,49.051792
TEST_08726,22.844296
TEST_08727,90.81763
TEST_08728,118.22619
TEST_08729,30.918987
TEST_08730,41.30482
TEST_08731,37.622265
TEST_08732,34.852394
TEST_08733,113.163155
TEST_08734,31.49849
TEST_08735,49.389572
TEST_08736,32.194275
TEST_08737,43.400448
TEST_08738,30.17186
TEST_08739,37.817284
TEST_08740,13.212221
TEST_08741,39.88041
TEST_08742,11.997013
TEST_08743,17.315178
TEST_08744,48.361267
TEST_08745,131.39008
TEST_08746,20.525188
TEST_08747,22.19936
TEST_08748,26.208057
TEST_08749,25.699217
TEST_08750,26.745049
TEST_08751,26.568172
TEST_08752,73.104065
TEST_08753,8.772047
TEST_08754,22.445679
TEST_08755,37.05097
TEST_08756,5.976699
TEST_08757,91.145676
TEST_08758,28.65242
TEST_08759,105.24985
TEST_08760,16.05266
TEST_08761,57.30349
TEST_08762,11.342202
TEST_08763,31.82964
TEST_08764,34.11947
TEST_08765,53.112823
TEST_08766,31.846592
TEST_08767,34.019154
TEST_08768,26.33976
TEST_08769,71.05195
TEST_08770,9.168499
TEST_08771,70.1167
TEST_08772,86.54096
TEST_08773,113.26199
TEST_08774,52.091705
TEST_08775,38.456352
TEST_08776,117.2249
TEST_08777,68.23384
TEST_08778,74.11209
TEST_08779,18.749004
TEST_08780,14.000444
TEST_08781,40.79319
TEST_08782,58.318115
TEST_08783,23.01176
TEST_08784,33.08559
TEST_08785,23.900679
TEST_08786,109.02797
TEST_08787,41.0208
TEST_08788,99.94208
TEST_08789,15.316816
TEST_08790,109.8262
TEST_08791,34.263405
TEST_08792,29.59938
TEST_08793,17.857233
TEST_08794,29.597206
TEST_08795,40.151875
TEST_08796,30.382462
TEST_08797,22.972357
TEST_08798,42.48272
TEST_08799,45.164658
TEST_08800,32.135796
TEST_08801,41.68027
TEST_08802,93.31155
TEST_08803,71.26231
TEST_08804,27.481726
TEST_08805,44.877914
TEST_08806,50.94182
TEST_08807,45.579773
TEST_08808,13.453883
TEST_08809,77.304695
TEST_08810,97.59085
TEST_08811,59.90348
TEST_08812,32.440334
TEST_08813,87.44071
TEST_08814,56.610355
TEST_08815,18.548416
TEST_08816,35.873493
TEST_08817,64.343605
TEST_08818,41.843903
TEST_08819,44.466846
TEST_08820,126.18976
TEST_08821,26.458282
TEST_08822,25.5224
TEST_08823,25.710716
TEST_08824,42.91194
TEST_08825,28.921076
TEST_08826,36.659176
TEST_08827,68.03788
TEST_08828,84.13878
TEST_08829,32.869728
TEST_08830,12.478653
TEST_08831,12.385241
TEST_08832,58.234802
TEST_08833,126.0073
TEST_08834,27.980652
TEST_08835,8.716892
TEST_08836,133.4592
TEST_08837,22.20466
TEST_08838,13.36489
TEST_08839,32.439915
TEST_08840,41.486504
TEST_08841,26.711147
TEST_08842,42.661045
TEST_08843,26.262619
TEST_08844,103.594124
TEST_08845,31.963211
TEST_08846,23.828728
TEST_08847,58.827194
TEST_08848,40.248257
TEST_08849,52.97477
TEST_08850,55.665733
TEST_08851,31.666283
TEST_08852,26.35424
TEST_08853,114.763596
TEST_08854,18.325302
TEST_08855,15.126639
TEST_08856,109.72824
TEST_08857,11.20196
TEST_08858,4.5663886
TEST_08859,35.354115
TEST_08860,82.35016
TEST_08861,79.99857
TEST_08862,36.201405
TEST_08863,45.40283
TEST_08864,117.711624
TEST_08865,16.712393
TEST_08866,64.15852
TEST_08867,67.88785
TEST_08868,12.98065
TEST_08869,8.961237
TEST_08870,35.019913
TEST_08871,86.55059
TEST_08872,27.34771
TEST_08873,111.14074
TEST_08874,101.75891
TEST_08875,36.52157
TEST_08876,90.25682
TEST_08877,90.029144
TEST_08878,56.868988
TEST_08879,33.962082
TEST_08880,71.26971
TEST_08881,14.926366
TEST_08882,50.03285
TEST_08883,32.656906
TEST_08884,55.645023
TEST_08885,53.463116
TEST_08886,50.583344
TEST_08887,28.970245
TEST_08888,26.26913
TEST_08889,32.663933
TEST_08890,50.005257
TEST_08891,85.14483
TEST_08892,103.71718
TEST_08893,61.434933
TEST_08894,60.804535
TEST_08895,95.56749
TEST_08896,116.43877
TEST_08897,117.19362
TEST_08898,63.9634
TEST_08899,54.0104
TEST_08900,15.390453
TEST_08901,108.92998
TEST_08902,86.809
TEST_08903,125.63646
TEST_08904,40.177963
TEST_08905,52.608505
TEST_08906,12.7771435
TEST_08907,11.939268
TEST_08908,21.496426
TEST_08909,124.075676
TEST_08910,20.364105
TEST_08911,102.15646
TEST_08912,122.80638
TEST_08913,124.86816
TEST_08914,64.369934
TEST_08915,46.33209
TEST_08916,28.326372
TEST_08917,32.94642
TEST_08918,28.626
TEST_08919,101.300095
TEST_08920,55.729515
TEST_08921,38.471016
TEST_08922,29.723328
TEST_08923,61.18232
TEST_08924,51.104164
TEST_08925,70.66035
TEST_08926,24.99242
TEST_08927,31.110043
TEST_08928,22.291115
TEST_08929,92.13076
TEST_08930,91.186356
TEST_08931,123.68553
TEST_08932,35.878174
TEST_08933,33.774036
TEST_08934,29.742937
TEST_08935,69.06485
TEST_08936,11.794574
TEST_08937,30.748915
TEST_08938,11.918901
TEST_08939,55.03984
TEST_08940,23.381666
TEST_08941,35.552376
TEST_08942,55.085014
TEST_08943,20.215366
TEST_08944,58.792366
TEST_08945,46.7707
TEST_08946,98.5066
TEST_08947,44.452175
TEST_08948,126.615135
TEST_08949,20.449078
TEST_08950,13.42098
TEST_08951,17.962736
TEST_08952,43.26336
TEST_08953,39.145237
TEST_08954,101.32874
TEST_08955,117.70927
TEST_08956,15.180214
TEST_08957,26.293186
TEST_08958,47.680588
TEST_08959,11.599122
TEST_08960,29.445631
TEST_08961,11.395249
TEST_08962,52.94053
TEST_08963,49.549515
TEST_08964,14.581235
TEST_08965,28.77396
TEST_08966,18.281496
TEST_08967,33.620995
TEST_08968,23.270859
TEST_08969,23.049528
TEST_08970,103.34985
TEST_08971,79.05299
TEST_08972,131.83594
TEST_08973,55.87256
TEST_08974,73.506065
TEST_08975,23.761787
TEST_08976,65.862976
TEST_08977,35.636753
TEST_08978,108.02153
TEST_08979,71.99882
TEST_08980,45.780502
TEST_08981,26.758732
TEST_08982,62.911682
TEST_08983,117.58323
TEST_08984,40.65557
TEST_08985,40.85813
TEST_08986,10.156328
TEST_08987,14.904778
TEST_08988,55.38847
TEST_08989,29.203886
TEST_08990,24.002592
TEST_08991,32.974403
TEST_08992,32.05185
TEST_08993,116.854065
TEST_08994,99.128174
TEST_08995,115.82088
TEST_08996,23.419497
TEST_08997,18.607708
TEST_08998,26.071423
TEST_08999,132.52298
TEST_09000,57.513927
TEST_09001,26.449078
TEST_09002,48.563553
TEST_09003,78.958145
TEST_09004,49.59375
TEST_09005,12.124133
TEST_09006,31.33953
TEST_09007,23.62941
TEST_09008,15.476866
TEST_09009,64.53955
TEST_09010,9.205718
TEST_09011,59.20146
TEST_09012,131.08447
TEST_09013,102.51793
TEST_09014,5.149564
TEST_09015,5.5540957
TEST_09016,97.54606
TEST_09017,23.992111
TEST_09018,28.223986
TEST_09019,88.29121
TEST_09020,51.1755
TEST_09021,62.81558
TEST_09022,24.531643
TEST_09023,70.36383
TEST_09024,21.877768
TEST_09025,51.371002
TEST_09026,27.895319
TEST_09027,77.686134
TEST_09028,108.93939
TEST_09029,49.473637
TEST_09030,114.249306
TEST_09031,24.455242
TEST_09032,77.79266
TEST_09033,53.332977
TEST_09034,107.09015
TEST_09035,21.864483
TEST_09036,78.615364
TEST_09037,29.21886
TEST_09038,40.367683
TEST_09039,62.903397
TEST_09040,23.187225
TEST_09041,25.07086
TEST_09042,14.722832
TEST_09043,14.610649
TEST_09044,23.61625
TEST_09045,41.743862
TEST_09046,34.02183
TEST_09047,20.371746
TEST_09048,45.432884
TEST_09049,43.504528
TEST_09050,16.528471
TEST_09051,137.93558
TEST_09052,63.829742
TEST_09053,10.395262
TEST_09054,39.224846
TEST_09055,60.852318
TEST_09056,62.45346
TEST_09057,94.61887
TEST_09058,28.523079
TEST_09059,20.434675
TEST_09060,59.9372
TEST_09061,40.92635
TEST_09062,127.28209
TEST_09063,24.256607
TEST_09064,33.40593
TEST_09065,49.123497
TEST_09066,76.39573
TEST_09067,50.829247
TEST_09068,33.15213
TEST_09069,17.121838
TEST_09070,67.96339
TEST_09071,21.765846
TEST_09072,90.35278
TEST_09073,136.01994
TEST_09074,23.719185
TEST_09075,58.864304
TEST_09076,42.802914
TEST_09077,34.16938
TEST_09078,23.54956
TEST_09079,118.59778
TEST_09080,90.43884
TEST_09081,31.20569
TEST_09082,33.736137
TEST_09083,47.09475
TEST_09084,59.640553
TEST_09085,54.507584
TEST_09086,34.668983
TEST_09087,103.04257
TEST_09088,98.07754
TEST_09089,75.86957
TEST_09090,31.776228
TEST_09091,31.727837
TEST_09092,60.847404
TEST_09093,27.744913
TEST_09094,26.817024
TEST_09095,107.154465
TEST_09096,57.0392
TEST_09097,9.8265
TEST_09098,27.03379
TEST_09099,106.20953
TEST_09100,55.321808
TEST_09101,20.793474
TEST_09102,52.355625
TEST_09103,23.760902
TEST_09104,123.87822
TEST_09105,22.465136
TEST_09106,10.552891
TEST_09107,73.824554
TEST_09108,54.955006
TEST_09109,56.031055
TEST_09110,28.138216
TEST_09111,90.22819
TEST_09112,60.25061
TEST_09113,88.43281
TEST_09114,55.898148
TEST_09115,87.01073
TEST_09116,37.513012
TEST_09117,112.48085
TEST_09118,41.740997
TEST_09119,100.967705
TEST_09120,21.343193
TEST_09121,131.4721
TEST_09122,120.72047
TEST_09123,135.55824
TEST_09124,36.93105
TEST_09125,146.90027
TEST_09126,20.07465
TEST_09127,30.059025
TEST_09128,92.25854
TEST_09129,47.050632
TEST_09130,29.567669
TEST_09131,61.02936
TEST_09132,27.855541
TEST_09133,10.327457
TEST_09134,21.439661
TEST_09135,68.99954
TEST_09136,10.103631
TEST_09137,13.286821
TEST_09138,35.971474
TEST_09139,76.01071
TEST_09140,118.76561
TEST_09141,23.956339
TEST_09142,6.997152
TEST_09143,20.597326
TEST_09144,69.87718
TEST_09145,44.990646
TEST_09146,38.33282
TEST_09147,34.46474
TEST_09148,41.149895
TEST_09149,80.75221
TEST_09150,34.17247
TEST_09151,7.473176
TEST_09152,47.49099
TEST_09153,24.640772
TEST_09154,96.50943
TEST_09155,55.06353
TEST_09156,42.466824
TEST_09157,61.067184
TEST_09158,78.88948
TEST_09159,71.26541
TEST_09160,24.215998
TEST_09161,107.51199
TEST_09162,72.6387
TEST_09163,83.343414
TEST_09164,29.414831
TEST_09165,74.28866
TEST_09166,14.07061
TEST_09167,113.632545
TEST_09168,41.50212
TEST_09169,23.634483
TEST_09170,58.11862
TEST_09171,20.226004
TEST_09172,25.154533
TEST_09173,48.52396
TEST_09174,15.0908375
TEST_09175,23.268356
TEST_09176,43.31869
TEST_09177,24.787823
TEST_09178,40.934628
TEST_09179,48.424225
TEST_09180,42.8302
TEST_09181,32.61425
TEST_09182,32.951195
TEST_09183,73.080185
TEST_09184,75.129295
TEST_09185,140.46506
TEST_09186,31.540154
TEST_09187,100.1478
TEST_09188,67.46404
TEST_09189,39.123547
TEST_09190,96.61639
TEST_09191,23.63597
TEST_09192,8.1719055
TEST_09193,31.886913
TEST_09194,11.944566
TEST_09195,16.716644
TEST_09196,18.835794
TEST_09197,64.22658
TEST_09198,58.86596
TEST_09199,92.44443
TEST_09200,52.895065
TEST_09201,94.02448
TEST_09202,36.683273
TEST_09203,24.965685
TEST_09204,122.87018
TEST_09205,42.616398
TEST_09206,36.624462
TEST_09207,38.44565
TEST_09208,53.654434
TEST_09209,97.34363
TEST_09210,27.509588
TEST_09211,67.51128
TEST_09212,102.59355
TEST_09213,32.44899
TEST_09214,127.66806
TEST_09215,36.162964
TEST_09216,47.09399
TEST_09217,71.42741
TEST_09218,76.81291
TEST_09219,47.890736
TEST_09220,18.444221
TEST_09221,102.77079
TEST_09222,41.57964
TEST_09223,36.721935
TEST_09224,68.638275
TEST_09225,28.411545
TEST_09226,19.836803
TEST_09227,55.89763
TEST_09228,14.839338
TEST_09229,58.420174
TEST_09230,38.263557
TEST_09231,26.089664
TEST_09232,13.369186
TEST_09233,88.1056
TEST_09234,18.630085
TEST_09235,47.73465
TEST_09236,63.505203
TEST_09237,40.98027
TEST_09238,33.52528
TEST_09239,81.81768
TEST_09240,137.98541
TEST_09241,76.26972
TEST_09242,23.742664
TEST_09243,11.881333
TEST_09244,18.141464
TEST_09245,20.893856
TEST_09246,52.45526
TEST_09247,135.5972
TEST_09248,22.539497
TEST_09249,85.64285
TEST_09250,52.1751
TEST_09251,126.42867
TEST_09252,31.971554
TEST_09253,37.57471
TEST_09254,65.427185
TEST_09255,91.96307
TEST_09256,64.76636
TEST_09257,49.031647
TEST_09258,41.04702
TEST_09259,46.460697
TEST_09260,114.22951
TEST_09261,43.708843
TEST_09262,60.187614
TEST_09263,14.677853
TEST_09264,24.743298
TEST_09265,34.877625
TEST_09266,59.84001
TEST_09267,24.09496
TEST_09268,20.814465
TEST_09269,42.868454
TEST_09270,23.464254
TEST_09271,11.1603985
TEST_09272,14.155266
TEST_09273,32.462173
TEST_09274,31.692474
TEST_09275,92.98048
TEST_09276,11.717253
TEST_09277,90.350784
TEST_09278,103.86908
TEST_09279,37.339928
TEST_09280,22.709396
TEST_09281,132.83008
TEST_09282,65.32827
TEST_09283,67.512825
TEST_09284,12.114412
TEST_09285,96.213264
TEST_09286,115.056274
TEST_09287,23.489725
TEST_09288,12.550341
TEST_09289,86.84398
TEST_09290,88.30712
TEST_09291,46.760784
TEST_09292,33.522057
TEST_09293,28.296751
TEST_09294,34.8458
TEST_09295,100.27025
TEST_09296,105.58893
TEST_09297,88.28032
TEST_09298,79.74103
TEST_09299,36.324596
TEST_09300,22.552935
TEST_09301,79.72443
TEST_09302,33.224686
TEST_09303,131.78616
TEST_09304,23.782331
TEST_09305,65.260666
TEST_09306,28.725597
